Date,Open,High,Low,Close,Adj Close,Volume
2010-08-25,54.299999,54.500000,53.849998,53.950001,45.142548,13804000
2010-08-26,53.900002,53.950001,53.599998,53.599998,44.849678,9335000
2010-08-27,53.599998,53.900002,53.450001,53.849998,45.058868,8451000
2010-08-30,54.299999,54.599998,53.950001,54.099998,45.268059,8218000
2010-08-31,53.700001,53.700001,53.150002,53.299999,44.598652,8892000
2010-09-01,53.500000,53.700001,53.349998,53.700001,44.933357,11170000
2010-09-02,54.099998,54.349998,53.799999,54.000000,45.184380,7067000
2010-09-03,54.200001,54.599998,54.099998,54.549999,45.644592,6097000
2010-09-06,54.950001,55.000000,54.650002,54.950001,45.979294,10075000
2010-09-07,54.950001,55.049999,54.799999,54.849998,45.895615,5403000
2010-09-08,54.750000,54.900002,54.450001,54.750000,45.811939,5633000
2010-09-09,54.950001,55.000000,54.650002,54.750000,45.811939,3167000
2010-09-10,55.150002,55.299999,55.000000,55.250000,46.230320,6841000
2010-09-13,55.549999,56.799999,55.549999,56.799999,47.527275,18119000
2010-09-14,56.799999,57.000000,56.750000,57.000000,47.694626,15084000
2010-09-15,57.000000,57.250000,56.900002,57.250000,47.903809,16522000
2010-09-16,57.200001,57.299999,56.650002,56.650002,47.401764,11742000
2010-09-17,56.849998,57.500000,56.849998,57.299999,47.945648,18439000
2010-09-20,57.200001,57.450001,57.099998,57.250000,47.903809,6821000
2010-09-21,57.599998,57.799999,57.150002,57.349998,47.987484,7540000
2010-09-23,57.349998,57.650002,57.099998,57.349998,47.987484,10449000
2010-09-24,57.099998,57.299999,56.849998,57.000000,47.694626,5486000
2010-09-27,57.500000,57.599998,57.299999,57.500000,48.112995,4159000
2010-09-28,57.150002,57.549999,57.150002,57.400002,48.029327,7393000
2010-09-29,57.599998,58.150002,57.500000,57.799999,48.364025,12132000
2010-09-30,57.700001,57.799999,57.500000,57.700001,48.280342,6980000
2010-10-01,57.900002,57.900002,57.500000,57.750000,48.322182,10239000
2010-10-04,57.849998,58.099998,57.750000,57.750000,48.322182,16881000
2010-10-05,57.500000,57.549999,57.049999,57.400002,48.029327,10526000
2010-10-06,57.900002,58.049999,57.700001,57.750000,48.322182,16058000
2010-10-07,57.849998,57.950001,57.700001,57.950001,48.489536,8847000
2010-10-08,57.849998,57.950001,57.450001,57.599998,48.196674,6648000
2010-10-11,57.599998,57.599998,56.900002,56.950001,47.652786,8941000
2010-10-12,57.000000,57.000000,56.049999,56.200001,47.025227,10298000
2010-10-13,56.349998,56.549999,56.150002,56.549999,47.318089,4620000
2010-10-14,56.900002,57.700001,56.900002,57.450001,48.071167,8067000
2010-10-15,57.500000,57.599998,57.299999,57.349998,47.987484,2611000
2010-10-18,57.299999,57.299999,56.150002,56.200001,47.025227,15618000
2010-10-19,56.200001,56.200001,55.849998,56.049999,46.899712,13735000
2010-10-20,55.799999,56.700001,55.700001,56.700001,47.443600,12845000
2010-10-21,56.799999,56.950001,56.549999,56.750000,47.485439,11521000
2010-10-22,56.750000,57.099998,56.750000,57.099998,47.778301,10840000
2010-10-25,55.500000,56.150002,55.099998,56.099998,46.941551,16635000
2010-10-26,56.299999,56.349998,56.000000,56.349998,47.150738,8819000
2010-10-27,56.500000,56.650002,55.849998,56.049999,46.899712,5377000
2010-10-28,56.049999,56.500000,55.900002,56.500000,47.276257,4594000
2010-10-29,56.200001,56.349998,55.900002,56.000000,46.857876,7134000
2010-11-01,56.200001,57.049999,56.200001,56.799999,47.527275,12722000
2010-11-02,56.799999,56.900002,56.650002,56.799999,47.527275,5726000
2010-11-03,56.950001,57.099998,56.500000,56.700001,47.443600,13223000
2010-11-04,56.799999,57.200001,56.799999,57.049999,47.736462,8064000
2010-11-05,57.549999,57.750000,57.500000,57.650002,48.238518,18886000
2010-11-08,57.799999,57.849998,57.450001,57.549999,48.154839,9789000
2010-11-09,57.549999,57.700001,57.450001,57.700001,48.280342,3987000
2010-11-10,57.799999,57.849998,57.599998,57.650002,48.238518,18154000
2010-11-11,57.799999,57.799999,57.450001,57.500000,48.112995,8598000
2010-11-12,57.250000,57.250000,56.349998,56.349998,47.150738,12156000
2010-11-15,56.299999,56.299999,56.049999,56.150002,46.983395,7371000
2010-11-16,56.099998,56.849998,56.099998,56.750000,47.485439,7058000
2010-11-17,56.349998,56.650002,56.150002,56.500000,47.276257,6141000
2010-11-18,56.400002,56.599998,56.299999,56.599998,47.359921,2166000
2010-11-19,56.900002,57.150002,56.299999,56.650002,47.401764,3159000
2010-11-22,56.799999,57.500000,56.799999,57.349998,47.987484,5487000
2010-11-23,57.349998,57.349998,56.799999,56.900002,47.610954,3192000
2010-11-24,56.700001,57.049999,56.650002,56.849998,47.569115,4812000
2010-11-25,56.849998,57.150002,56.849998,57.099998,47.778301,3582000
2010-11-26,57.150002,57.150002,56.799999,56.799999,47.527275,4630000
2010-11-29,57.099998,57.349998,56.849998,56.900002,47.610954,8861000
2010-11-30,57.049999,57.500000,56.950001,57.099998,47.778301,7998000
2010-12-01,57.099998,58.000000,57.099998,58.000000,48.531380,12435000
2010-12-02,58.500000,58.700001,58.349998,58.450001,48.907909,12069000
2010-12-03,58.599998,59.000000,58.599998,59.000000,49.368122,13481000
2010-12-06,59.000000,59.349998,59.000000,59.150002,49.493637,8939000
2010-12-07,59.200001,59.200001,58.849998,59.099998,49.451797,5458000
2010-12-08,59.099998,59.349998,58.950001,59.099998,49.451797,6036000
2010-12-09,59.500000,59.799999,59.450001,59.700001,49.953850,10450000
2010-12-10,59.599998,59.599998,59.150002,59.299999,49.619148,5798000
2010-12-13,59.200001,59.500000,59.200001,59.450001,49.744659,5851000
2010-12-14,59.250000,59.599998,59.099998,59.299999,49.619148,11531000
2010-12-15,59.299999,59.650002,59.150002,59.599998,49.870167,11398000
2010-12-16,59.650002,59.849998,59.599998,59.700001,49.953850,18617000
2010-12-17,59.799999,60.450001,59.799999,60.200001,50.372219,30706000
2010-12-20,60.400002,60.400002,59.500000,59.900002,50.121201,13013000
2010-12-21,59.900002,60.150002,59.650002,60.049999,50.246704,10191000
2010-12-22,60.400002,60.400002,60.000000,60.049999,50.246704,14730000
2010-12-23,60.049999,60.549999,60.049999,60.450001,50.581409,16440000
2010-12-24,60.450001,60.450001,60.150002,60.200001,50.372219,11186000
2010-12-27,60.200001,60.549999,60.000000,60.450001,50.581409,10370000
2010-12-28,60.450001,60.500000,60.099998,60.349998,50.497730,12714000
2010-12-29,60.349998,60.500000,60.200001,60.500000,50.623245,15103000
2010-12-30,60.700001,60.799999,60.400002,60.799999,50.874271,5863000
2010-12-31,60.799999,61.400002,60.750000,61.400002,51.376320,13931000
2011-01-03,61.599998,61.650002,61.450001,61.450001,51.418152,12025000
2011-01-04,61.549999,61.599998,61.299999,61.299999,51.292641,11080000
2011-01-05,61.099998,61.349998,59.900002,60.299999,50.455891,20742000
2011-01-06,60.250000,60.299999,59.950001,60.200001,50.372219,6872000
2011-01-07,60.250000,60.349998,59.400002,59.650002,49.912010,12254000
2011-01-10,59.750000,59.900002,59.549999,59.849998,50.079361,4227000
2011-01-11,59.700001,61.000000,59.700001,60.849998,50.916103,12731000
2011-01-12,61.000000,61.250000,60.900002,61.099998,51.125290,5708000
2011-01-13,61.250000,61.400002,60.799999,61.049999,51.083454,9654000
2011-01-14,60.950001,61.099998,60.799999,61.000000,51.041618,5312000
2011-01-17,61.150002,61.250000,60.700001,60.849998,50.916103,5088000
2011-01-18,60.549999,61.549999,60.500000,61.349998,51.334476,9660000
2011-01-19,61.349998,62.150002,61.349998,62.049999,51.920200,12817000
2011-01-20,62.000000,62.000000,61.599998,61.650002,51.585503,5206000
2011-01-21,61.099998,61.450001,60.549999,61.000000,51.041618,11616000
2011-01-24,61.000000,61.200001,60.900002,60.950001,50.999779,17729000
2011-01-25,61.450001,61.700001,61.400002,61.450001,51.418152,18631000
2011-01-26,61.450001,62.099998,61.450001,62.000000,51.878368,20892000
2011-01-27,62.049999,62.700001,62.049999,62.450001,52.254906,17138000
2011-01-28,62.500000,63.000000,62.450001,63.000000,52.715115,11820000
2011-02-08,63.049999,63.200001,62.400002,62.599998,52.380413,11105000
2011-02-09,62.500000,62.599998,61.700001,62.000000,51.878368,11311000
2011-02-10,61.599998,61.599998,60.750000,60.849998,50.916103,22740000
2011-02-11,60.400002,60.400002,58.500000,58.900002,49.284451,43619000
2011-02-14,59.049999,59.650002,59.049999,59.400002,49.702820,11060000
2011-02-15,59.400002,59.900002,58.650002,59.750000,49.995682,9817000
2011-02-16,59.799999,60.099998,59.599998,59.849998,50.079361,20553000
2011-02-17,59.750000,59.799999,59.400002,59.650002,49.912010,6938000
2011-02-18,60.000000,60.849998,59.950001,60.650002,50.748753,9815000
2011-02-21,60.400002,60.799999,60.150002,60.650002,50.748753,14827000
2011-02-22,60.299999,60.299999,59.299999,59.849998,50.079361,31436000
2011-02-23,59.450001,59.700001,58.799999,59.000000,49.368122,28099000
2011-02-24,59.000000,59.549999,59.000000,59.000000,49.368122,28679000
2011-02-25,59.299999,59.650002,58.450001,59.500000,49.786495,34380000
2011-03-01,59.700001,60.049999,59.500000,59.950001,50.163033,7982000
2011-03-02,59.450001,59.900002,59.400002,59.450001,49.744659,22924000
2011-03-03,59.549999,60.299999,59.500000,60.200001,50.372219,23052000
2011-03-04,60.500000,60.700001,60.400002,60.650002,50.748753,12083000
2011-03-07,60.500000,60.500000,60.000000,60.200001,50.372219,9695000
2011-03-08,60.049999,60.400002,60.049999,60.250000,50.414055,2558000
2011-03-09,60.549999,60.650002,60.000000,60.200001,50.372219,6276000
2011-03-10,60.150002,60.250000,59.299999,59.500000,49.786495,8130000
2011-03-11,59.049999,59.049999,58.400002,58.849998,49.242603,22460000
2011-03-14,58.599998,58.900002,57.650002,58.799999,49.200771,27988000
2011-03-15,58.700001,58.700001,55.599998,57.500000,48.112995,61987000
2011-03-16,58.000000,58.049999,57.250000,57.299999,47.945648,20870000
2011-03-17,56.799999,57.299999,56.500000,57.299999,47.945648,20301000
2011-03-18,57.700001,57.799999,57.349998,57.750000,48.322182,13021000
2011-03-21,57.900002,58.500000,57.799999,58.099998,48.615044,18783000
2011-03-22,58.500000,58.700001,58.349998,58.400002,48.866074,16996000
2011-03-23,58.400002,58.650002,58.150002,58.500000,48.949745,13041000
2011-03-24,58.849998,59.000000,58.549999,58.750000,49.158936,13103000
2011-03-25,59.049999,59.650002,59.049999,59.349998,49.660984,12800000
2011-03-28,59.250000,59.299999,58.849998,59.150002,49.493637,6825000
2011-03-29,58.900002,59.299999,58.750000,59.250000,49.577312,5958000
2011-03-30,59.400002,59.799999,59.250000,59.599998,49.870167,11131000
2011-03-31,59.500000,59.700001,59.099998,59.549999,49.828327,8058000
2011-04-01,59.599998,59.849998,59.599998,59.849998,50.079361,9589000
2011-04-06,60.000000,61.400002,60.000000,61.150002,51.167130,30672000
2011-04-07,61.349998,61.400002,60.950001,61.299999,51.292641,20206000
2011-04-08,61.250000,61.500000,61.000000,61.099998,51.125290,11882000
2011-04-11,61.099998,61.200001,60.750000,61.099998,51.125290,11657000
2011-04-12,60.799999,60.799999,59.849998,60.049999,50.246704,14735000
2011-04-13,59.900002,60.400002,59.750000,60.400002,50.539570,9148000
2011-04-14,60.450001,60.700001,60.049999,60.349998,50.497730,5741000
2011-04-15,60.400002,60.450001,59.599998,59.650002,49.912010,3881000
2011-04-18,59.750000,59.950001,59.450001,59.549999,49.828327,5178000
2011-04-19,59.349998,59.349998,58.799999,59.200001,49.535473,14033000
2011-04-20,59.500000,60.349998,59.500000,60.299999,50.455891,11983000
2011-04-21,60.950001,61.799999,60.950001,61.700001,51.627338,34278000
2011-04-22,61.799999,61.799999,61.450001,61.599998,51.543663,22094000
2011-04-25,61.900002,62.000000,61.250000,61.450001,51.418152,26916000
2011-04-26,60.900002,61.349998,60.700001,61.200001,51.208969,23820000
2011-04-27,61.750000,62.250000,61.750000,62.150002,52.003880,46482000
2011-04-28,62.250000,62.500000,62.000000,62.150002,52.003880,30759000
2011-04-29,62.000000,62.400002,61.650002,62.000000,51.878368,50474000
2011-05-03,62.200001,62.299999,61.500000,62.150002,52.003880,26654000
2011-05-04,61.599998,61.799999,61.099998,61.799999,51.711010,19694000
2011-05-05,61.400002,62.349998,61.299999,62.250000,52.087551,22294000
2011-05-06,61.900002,62.049999,61.650002,61.950001,51.836529,24027000
2011-05-09,62.099998,62.599998,61.900002,62.299999,52.129391,15543000
2011-05-10,62.299999,62.299999,62.049999,62.299999,52.129391,8411000
2011-05-11,62.500000,62.500000,61.950001,62.049999,51.920200,9680000
2011-05-12,61.700001,62.400002,61.549999,62.250000,52.087551,17881000
2011-05-13,62.250000,62.250000,61.900002,62.049999,51.920200,7617000
2011-05-16,61.950001,61.950001,61.250000,61.299999,51.292641,16431000
2011-05-17,61.200001,61.450001,60.950001,61.250000,51.250801,16725000
2011-05-18,61.200001,61.599998,61.150002,61.599998,51.543663,5855000
2011-05-19,61.599998,62.099998,61.049999,61.049999,51.083454,17125000
2011-05-20,61.250000,61.500000,60.900002,61.099998,51.125290,15242000
2011-05-23,60.799999,60.799999,60.000000,60.349998,50.497730,38552000
2011-05-24,60.299999,60.450001,60.049999,60.450001,50.581409,26077000
2011-05-25,60.099998,60.400002,59.799999,60.250000,50.414055,22768000
2011-05-26,60.349998,60.849998,60.200001,60.849998,50.916103,7248000
2011-05-27,60.650002,61.000000,60.500000,60.599998,50.706917,11654000
2011-05-30,60.400002,60.750000,60.000000,60.500000,50.623245,10596000
2011-05-31,60.799999,62.000000,60.799999,62.000000,51.878368,10803000
2011-06-01,62.000000,62.450001,61.849998,62.349998,52.171227,26701000
2011-06-02,62.000000,62.150002,61.799999,61.900002,51.794689,18597000
2011-06-03,62.000000,62.250000,61.750000,62.200001,52.045719,14862000
2011-06-07,61.900002,62.250000,61.549999,62.200001,52.045719,10952000
2011-06-08,62.049999,62.250000,61.849998,62.000000,51.878368,13997000
2011-06-09,61.799999,62.099998,61.799999,62.000000,51.878368,8658000
2011-06-10,62.150002,62.200001,60.500000,60.549999,50.665081,27165000
2011-06-13,60.250000,60.250000,59.599998,59.750000,49.995682,21819000
2011-06-14,60.000000,60.750000,59.799999,60.750000,50.832432,11495000
2011-06-15,60.700001,60.700001,59.799999,60.500000,50.623245,11114000
2011-06-16,59.900002,59.900002,59.299999,59.400002,49.702820,22992000
2011-06-17,59.599998,59.700001,59.000000,59.200001,49.535473,20671000
2011-06-20,59.400002,59.500000,58.549999,58.599998,49.033424,21489000
2011-06-21,59.000000,59.200001,58.650002,59.049999,49.409962,15208000
2011-06-22,59.500000,59.500000,58.799999,59.200001,49.535473,11720000
2011-06-23,58.950001,59.099998,58.599998,58.650002,49.075264,15118000
2011-06-24,58.700001,58.700001,58.000000,58.200001,48.698723,27198000
2011-06-27,57.500000,57.849998,57.200001,57.799999,48.364025,26860000
2011-06-28,58.049999,58.150002,57.500000,57.650002,48.238518,11835000
2011-06-29,58.000000,58.750000,57.900002,58.650002,49.075264,16181000
2011-06-30,58.799999,59.000000,58.549999,58.849998,49.242603,8320000
2011-07-01,59.200001,59.799999,59.200001,59.700001,49.953850,13929000
2011-07-04,59.900002,60.200001,59.900002,60.049999,50.246704,18893000
2011-07-05,60.000000,60.099998,59.750000,59.950001,50.163033,12603000
2011-07-06,60.000000,60.700001,60.000000,60.599998,50.706917,13449000
2011-07-07,60.700001,60.700001,60.150002,60.349998,50.497730,11096000
2011-07-08,60.500000,60.700001,59.900002,60.049999,50.246704,14923000
2011-07-11,59.849998,59.950001,59.400002,59.650002,49.912010,11957000
2011-07-12,59.099998,59.099998,58.450001,58.700001,49.117107,48029000
2011-07-13,58.650002,59.000000,58.450001,58.700001,49.117107,39109000
2011-07-14,59.000000,59.049999,58.450001,58.900002,49.284451,39793000
2011-07-15,59.000000,59.250000,58.700001,59.200001,49.535473,18383000
2011-07-18,59.150002,59.200001,58.400002,59.000000,49.368122,20660000
2011-07-19,58.849998,59.049999,58.650002,58.900002,49.284451,8263000
2011-07-20,59.500000,60.500000,59.500000,60.450001,50.581409,18715000
2011-07-21,60.450001,60.599998,60.349998,60.599998,50.706917,10844000
2011-07-22,60.849998,61.150002,60.799999,61.000000,51.041618,22648000
2011-07-25,60.500000,60.849998,60.200001,60.400002,50.539570,8411000
2011-07-26,60.500000,61.299999,60.500000,61.200001,51.208969,15852000
2011-07-27,61.200001,61.450001,61.049999,61.349998,51.334476,8711000
2011-07-28,60.799999,61.000000,60.500000,60.849998,50.916103,12977000
2011-07-29,60.750000,60.900002,59.900002,59.900002,50.121201,13799000
2011-08-01,60.500000,60.500000,60.150002,60.349998,50.497730,9193000
2011-08-02,59.900002,59.900002,59.400002,59.549999,49.828327,16226000
2011-08-03,58.849998,58.849998,58.200001,58.599998,49.033424,41963000
2011-08-04,58.599998,58.849998,57.799999,57.849998,48.405861,40051000
2011-08-05,55.700001,55.700001,54.450001,54.450001,45.560917,93458000
2011-08-08,54.299999,54.650002,51.400002,53.500000,44.766006,88005000
2011-08-09,51.000000,53.500000,50.400002,53.000000,44.347637,137297000
2011-08-10,53.950001,54.250000,53.400002,54.099998,45.268059,51604000
2011-08-11,53.200001,54.500000,52.700001,54.099998,45.268059,35378000
2011-08-12,54.700001,54.849998,53.400002,53.549999,44.807846,37947000
2011-08-15,54.200001,54.599998,54.099998,54.599998,45.686436,13267000
2011-08-16,54.799999,55.000000,54.099998,54.349998,45.477242,14454000
2011-08-17,54.349998,54.500000,53.799999,53.950001,45.142548,16417000
2011-08-18,53.400002,53.450001,52.650002,52.950001,44.305798,29503000
2011-08-19,51.799999,51.900002,51.099998,51.099998,42.757813,46076000
2011-08-22,51.299999,52.450001,51.049999,51.500000,43.092514,36755000
2011-08-23,52.099998,53.349998,51.750000,53.299999,44.598652,25707000
2011-08-24,53.400002,53.400002,52.099998,52.599998,44.012932,25898000
2011-08-25,53.200001,53.299999,52.349998,52.349998,43.803745,16359000
2011-08-26,52.799999,53.250000,52.599998,53.049999,44.389473,19281000
2011-08-29,53.099998,54.099998,53.099998,53.799999,45.017029,21332000
2011-08-30,54.000000,54.400002,53.849998,54.200001,45.351730,16818000
2011-08-31,54.099998,54.599998,53.900002,54.549999,45.644592,17688000
2011-09-01,55.049999,56.099998,55.049999,55.150002,46.146641,35830000
2011-09-02,55.150002,55.299999,54.650002,55.150002,46.146641,13630000
2011-09-05,53.950001,53.950001,53.400002,53.599998,44.849678,20801000
2011-09-06,53.299999,53.349998,52.299999,52.549999,43.971100,25583000
2011-09-07,53.349998,53.599998,52.900002,53.549999,44.807846,15636000
2011-09-08,54.000000,54.150002,53.450001,53.700001,44.933357,14938000
2011-09-09,53.549999,54.750000,53.549999,54.150002,45.309895,21102000
2011-09-13,53.599998,53.750000,52.549999,52.650002,44.054771,26458000
2011-09-14,53.150002,53.200001,51.299999,51.599998,43.176186,40264000
2011-09-15,52.700001,53.049999,52.299999,52.849998,44.222122,25913000
2011-09-16,53.500000,54.150002,53.500000,54.099998,45.268059,32417000
2011-09-19,53.849998,53.849998,53.049999,53.200001,44.514988,17194000
2011-09-20,53.349998,53.700001,52.500000,53.400002,44.682335,18324000
2011-09-21,53.400002,53.950001,53.000000,53.599998,44.849678,9706000
2011-09-22,52.599998,52.599998,51.849998,52.099998,43.594563,29864000
2011-09-23,50.500000,50.849998,49.930000,50.349998,42.130245,63857000
2011-09-26,50.250000,50.299999,49.299999,49.320000,41.268406,41894000
2011-09-27,50.500000,51.150002,50.500000,51.099998,42.757813,29748000
2011-09-28,51.200001,51.299999,50.900002,51.150002,42.799656,18576000
2011-09-29,50.650002,51.750000,50.599998,51.599998,43.176186,14042000
2011-09-30,51.450001,51.900002,51.250000,51.650002,43.218025,11737000
2011-10-03,50.750000,51.000000,50.150002,50.299999,42.088413,26685000
2011-10-04,49.900002,50.750000,49.500000,50.750000,42.464951,19399000
2011-10-05,50.900002,50.950001,50.200001,50.250000,42.046581,13657000
2011-10-06,51.150002,51.549999,51.000000,51.250000,42.883327,20965000
2011-10-07,51.799999,52.150002,51.500000,51.549999,43.134350,18294000
2011-10-11,52.750000,53.000000,52.700001,53.000000,44.347637,24500000
2011-10-12,52.849998,53.099998,52.500000,52.849998,44.222122,10317000
2011-10-13,53.200001,53.200001,52.650002,52.799999,44.180286,12002000
2011-10-14,52.599998,52.900002,52.450001,52.450001,43.887424,9806000
2011-10-17,53.099998,53.450001,52.799999,53.099998,44.431309,12148000
2011-10-18,52.500000,52.700001,52.200001,52.549999,43.971100,18672000
2011-10-19,52.599998,52.750000,52.299999,52.349998,43.803745,12284000
2011-10-20,52.549999,52.650002,51.750000,51.750000,43.301701,19120000
2011-10-21,51.799999,51.950001,51.549999,51.950001,43.469051,16975000
2011-10-24,52.450001,53.599998,52.450001,53.599998,44.849678,24485000
2011-10-25,53.650002,53.700001,53.450001,53.599998,44.849678,23472000
2011-10-26,51.599998,52.150002,51.299999,52.150002,43.636402,23788000
2011-10-27,52.150002,52.299999,51.750000,52.250000,43.720074,23196000
2011-10-28,53.400002,53.450001,52.349998,52.400002,43.845592,36334000
2011-10-31,52.799999,52.950001,52.099998,52.200001,43.678238,16851000
2011-11-01,52.200001,52.849998,51.849998,52.549999,43.971100,10900000
2011-11-02,51.599998,52.500000,51.450001,52.400002,43.845592,23399000
2011-11-03,52.000000,52.000000,51.450001,51.450001,43.050671,29311000
2011-11-04,52.200001,52.599998,52.099998,52.299999,43.761909,19693000
2011-11-07,52.299999,52.549999,52.150002,52.400002,43.845592,5836000
2011-11-08,52.400002,52.849998,52.150002,52.150002,43.636402,13091000
2011-11-09,52.500000,52.599998,52.099998,52.200001,43.678238,9908000
2011-11-10,51.250000,51.250000,50.200001,50.549999,42.297604,59615000
2011-11-11,50.650002,51.049999,50.500000,50.900002,42.590469,15820000
2011-11-14,51.750000,52.250000,51.750000,52.150002,43.636402,22833000
2011-11-15,52.049999,52.099998,51.750000,51.849998,43.385376,6766000
2011-11-16,52.150002,52.299999,51.099998,51.200001,42.841488,17998000
2011-11-17,50.900002,51.349998,50.500000,51.349998,42.967003,16426000
2011-11-18,50.700001,50.799999,50.250000,50.299999,42.088413,39809000
2011-11-21,49.900002,49.900002,49.119999,49.230000,41.193096,46335000
2011-11-22,49.230000,49.470001,48.830002,49.020000,41.017380,37087000
2011-11-23,48.799999,48.860001,47.700001,47.849998,40.038383,55687000
2011-11-24,47.799999,48.029999,47.279999,47.860001,40.046757,38557000
2011-11-25,48.240002,48.459999,47.049999,47.439999,39.695316,31659000
2011-11-28,48.080002,48.299999,47.849998,48.290001,40.406551,17081000
2011-11-29,48.750000,48.750000,48.200001,48.720001,40.766350,13469000
2011-11-30,48.500000,48.529999,47.750000,48.080002,40.230835,13446000
2011-12-01,49.599998,50.599998,49.599998,50.299999,42.088413,49918000
2011-12-02,50.099998,50.250000,49.599998,49.820000,41.686775,10966000
2011-12-05,49.820000,49.820000,49.200001,49.660000,41.552895,9390000
2011-12-06,49.500000,49.500000,48.669998,48.689999,40.741249,14612000
2011-12-07,49.000000,49.330002,49.000000,49.200001,41.167992,14997000
2011-12-08,49.009998,49.009998,48.400002,48.860001,40.883499,14734000
2011-12-09,48.000000,48.630001,48.000000,48.240002,40.364719,18092000
2011-12-12,48.939999,49.090000,48.630001,48.799999,40.833298,12144000
2011-12-13,48.369999,48.779999,48.169998,48.549999,40.624107,9870000
2011-12-14,48.540001,48.599998,48.169998,48.590000,40.657581,5870000
2011-12-15,48.009998,48.009998,47.500000,47.500000,39.745522,21801000
2011-12-16,47.650002,47.810001,47.450001,47.700001,39.912872,15112000
2011-12-19,47.400002,47.400002,46.610001,46.740002,39.109600,25713000
2011-12-20,47.049999,47.270000,46.910000,47.000000,39.327145,7898000
2011-12-21,48.549999,49.299999,48.549999,49.279999,41.234940,31847000
2011-12-22,49.270000,49.320000,48.990002,49.160000,41.134521,17201000
2011-12-23,49.889999,50.250000,49.790001,50.000000,41.837391,28380000
2011-12-26,50.000000,50.049999,49.799999,49.950001,41.795555,11418000
2011-12-27,49.849998,50.000000,49.619999,49.849998,41.711876,15588000
2011-12-28,49.750000,49.869999,49.520000,49.570000,41.477589,13425000
2011-12-29,49.500000,49.720001,49.220001,49.610001,41.511055,13612000
2011-12-30,50.000000,50.150002,49.590000,49.810001,41.678406,19549000
2012-01-02,null,null,null,null,null,null
2012-01-03,null,null,null,null,null,null
2012-01-04,null,null,null,null,null,null
2012-01-05,null,null,null,null,null,null
2012-01-06,50.099998,50.250000,49.849998,50.000000,41.837391,25566000
2012-01-09,49.900002,49.950001,49.630001,49.810001,41.678406,11268000
2012-01-10,50.200001,50.700001,50.200001,50.700001,42.423115,29176000
2012-01-11,50.700001,50.799999,50.599998,50.650002,42.381279,13513000
2012-01-12,50.700001,50.849998,50.500000,50.750000,42.464951,18769000
2012-01-13,51.150002,51.250000,50.750000,50.849998,42.548626,39074000
2012-01-16,51.049999,51.099998,49.750000,50.049999,41.879227,28841000
2012-01-17,50.349998,50.599998,50.099998,50.549999,42.297604,15752000
2012-01-18,50.549999,50.750000,50.299999,50.400002,42.172089,12458000
2012-01-30,51.400002,52.299999,51.400002,51.799999,43.343540,34168000
2012-01-31,52.000000,52.400002,51.750000,51.950001,43.469051,20563000
2012-02-01,52.200001,52.500000,52.000000,52.299999,43.761909,24052000
2012-02-02,52.700001,52.950001,52.500000,52.900002,44.263958,20343000
2012-02-03,52.950001,53.049999,52.750000,53.049999,44.389473,35646000
2012-02-06,53.500000,53.500000,53.150002,53.200001,44.514988,18139000
2012-02-07,53.299999,53.599998,53.049999,53.299999,44.598652,19800000
2012-02-08,53.500000,54.450001,53.500000,54.450001,45.560917,38882000
2012-02-09,54.049999,54.400002,53.900002,54.400002,45.519077,36059000
2012-02-10,54.250000,54.549999,53.950001,53.950001,45.142548,28567000
2012-02-13,54.000000,54.349998,53.750000,54.200001,45.351730,26848000
2012-02-14,54.049999,54.250000,53.599998,54.000000,45.184380,23386000
2012-02-15,54.299999,55.000000,54.200001,54.900002,45.937458,41530000
2012-02-16,54.650002,54.849998,54.200001,54.250000,45.393574,22817000
2012-02-17,54.799999,55.200001,54.349998,54.750000,45.811939,35406000
2012-02-20,54.799999,55.049999,54.500000,54.700001,45.770111,31783000
2012-02-21,54.500000,54.750000,54.000000,54.500000,45.602753,15207000
2012-02-22,54.299999,55.099998,54.200001,54.849998,45.895615,17110000
2012-02-23,54.549999,54.750000,54.400002,54.599998,45.686436,7416000
2012-02-24,54.599998,54.849998,54.250000,54.750000,45.811939,9112000
2012-02-29,55.250000,56.000000,55.250000,56.000000,46.857876,27029000
2012-03-01,55.950001,56.200001,55.849998,55.900002,46.774204,20057000
2012-03-02,56.000000,56.099998,55.549999,55.599998,46.523178,9062000
2012-03-05,55.299999,55.349998,54.799999,54.849998,45.895615,17858000
2012-03-06,54.900002,55.049999,54.099998,54.599998,45.686436,16173000
2012-03-07,54.000000,54.500000,54.000000,54.400002,45.519077,9378000
2012-03-08,54.400002,54.900002,54.150002,54.700001,45.770111,15202000
2012-03-09,54.700001,55.049999,54.450001,54.950001,45.979294,12903000
2012-03-12,55.000000,55.000000,54.349998,54.349998,45.477242,8240000
2012-03-13,54.599998,55.299999,54.599998,55.099998,46.104801,18480000
2012-03-14,56.049999,56.200001,55.750000,55.900002,46.774204,23945000
2012-03-15,55.750000,55.900002,55.500000,55.650002,46.565014,7310000
2012-03-16,55.500000,55.700001,55.400002,55.400002,46.355831,8464000
2012-03-19,55.450001,55.650002,54.799999,55.250000,46.230320,13373000
2012-03-20,55.349998,55.349998,54.700001,54.849998,45.895615,6595000
2012-03-21,54.849998,55.200001,54.799999,54.849998,45.895615,5796000
2012-03-22,54.950001,55.750000,54.950001,55.599998,46.523178,12626000
2012-03-23,55.450001,55.599998,55.299999,55.450001,46.397663,5413000
